;tool;sol_version;analysis;type;subtype;insecure;error;ground_truth
543;oyente;v4;bytecode;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
544;oyente;v4;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
545;oyente;v4;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
546;oyente;v4;bytecode;DelegatedReentrancy;NonReentrant;0;0;0
547;oyente;v4;bytecode;DelegatedReentrancy;NonVulnerableFixedAddress;0;0;0
548;oyente;v4;bytecode;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
549;oyente;v4;bytecode;DelegatedReentrancy;ReentrantCodePartsFixedAddress;1;0;0
550;oyente;v4;bytecode;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
551;oyente;v4;bytecode;DelegatedReentrancy;SendFixedAddress;0;0;0
552;oyente;v4;bytecode;DelegatedReentrancy;SendUserDefinedAddress;0;0;0
553;oyente;v4;bytecode;DelegatedReentrancy;TransferFixedAddress;0;0;0
554;oyente;v4;bytecode;DelegatedReentrancy;TransferUserDefinedAddress;0;0;0
555;oyente;v4;bytecode;DelegatedReentrancy;VulnerableEtherLossFixedAddress;1;0;1
556;oyente;v4;bytecode;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
557;oyente;v4;bytecode;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
558;oyente;v4;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
559;oyente;v4;bytecode;SameFunctionReentrancy;NonReentrant;0;0;0
560;oyente;v4;bytecode;SameFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
561;oyente;v4;bytecode;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
562;oyente;v4;bytecode;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
563;oyente;v4;bytecode;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
564;oyente;v4;bytecode;SameFunctionReentrancy;SendFixedAddress;0;0;0
565;oyente;v4;bytecode;SameFunctionReentrancy;SendUserDefinedAddress;0;0;0
566;oyente;v4;bytecode;SameFunctionReentrancy;TransferFixedAddress;0;0;0
567;oyente;v4;bytecode;SameFunctionReentrancy;TransferUserDefinedAddress;0;0;0
568;oyente;v4;bytecode;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
569;oyente;v4;bytecode;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
570;oyente;v4;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
571;oyente;v4;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
572;oyente;v5;bytecode;CreateBasedReentrancy;NonReentrant;;1;0
573;oyente;v5;bytecode;CreateBasedReentrancy;NonVulnerableFixedAddress;0;0;0
574;oyente;v5;bytecode;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
575;oyente;v5;bytecode;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0;0;0
576;oyente;v5;bytecode;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
577;oyente;v5;bytecode;CreateBasedReentrancy;SendFixedAddress;;1;0
578;oyente;v5;bytecode;CreateBasedReentrancy;SendUserDefinedAddress;0;0;0
579;oyente;v5;bytecode;CreateBasedReentrancy;TransferFixedAddress;;1;0
580;oyente;v5;bytecode;CreateBasedReentrancy;TransferUserDefinedAddress;;1;0
581;oyente;v5;bytecode;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0;0;1
582;oyente;v5;bytecode;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
583;oyente;v5;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;;1;1
584;oyente;v5;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
585;oyente;v5;bytecode;CrossFunctionReentrancy;NonReentrant;0;0;0
586;oyente;v5;bytecode;CrossFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
587;oyente;v5;bytecode;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
588;oyente;v5;bytecode;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
589;oyente;v5;bytecode;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
590;oyente;v5;bytecode;CrossFunctionReentrancy;SendFixedAddress;0;0;0
591;oyente;v5;bytecode;CrossFunctionReentrancy;SendUserDefinedAddress;0;0;0
592;oyente;v5;bytecode;CrossFunctionReentrancy;TransferFixedAddress;0;0;0
593;oyente;v5;bytecode;CrossFunctionReentrancy;TransferUserDefinedAddress;0;0;0
594;oyente;v5;bytecode;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
595;oyente;v5;bytecode;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
596;oyente;v5;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
597;oyente;v5;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
598;oyente;v5;bytecode;DelegatedReentrancy;NonReentrant;0;0;0
599;oyente;v5;bytecode;DelegatedReentrancy;NonVulnerableFixedAddress;0;0;0
600;oyente;v5;bytecode;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
601;oyente;v5;bytecode;DelegatedReentrancy;ReentrantCodePartsFixedAddress;1;0;0
602;oyente;v5;bytecode;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
603;oyente;v5;bytecode;DelegatedReentrancy;SendFixedAddress;0;0;0
604;oyente;v5;bytecode;DelegatedReentrancy;SendUserDefinedAddress;0;0;0
605;oyente;v5;bytecode;DelegatedReentrancy;TransferFixedAddress;0;0;0
606;oyente;v5;bytecode;DelegatedReentrancy;TransferUserDefinedAddress;0;0;0
607;oyente;v5;bytecode;DelegatedReentrancy;VulnerableEtherLossFixedAddress;1;0;1
608;oyente;v5;bytecode;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
609;oyente;v5;bytecode;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
610;oyente;v5;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
611;oyente;v5;bytecode;SameFunctionReentrancy;NonReentrant;0;0;0
612;oyente;v5;bytecode;SameFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
613;oyente;v5;bytecode;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
614;oyente;v5;bytecode;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
615;oyente;v5;bytecode;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
616;oyente;v5;bytecode;SameFunctionReentrancy;SendFixedAddress;0;0;0
617;oyente;v5;bytecode;SameFunctionReentrancy;SendUserDefinedAddress;0;0;0
618;oyente;v5;bytecode;SameFunctionReentrancy;TransferFixedAddress;0;0;0
619;oyente;v5;bytecode;SameFunctionReentrancy;TransferUserDefinedAddress;0;0;0
620;oyente;v5;bytecode;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
621;oyente;v5;bytecode;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
622;oyente;v5;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
623;oyente;v5;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
624;oyente;v6;bytecode;CreateBasedReentrancy;NonReentrant;;1;0
625;oyente;v6;bytecode;CreateBasedReentrancy;NonVulnerableFixedAddress;;1;0
626;oyente;v6;bytecode;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;;1;0
627;oyente;v6;bytecode;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0;0;0
628;oyente;v6;bytecode;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
629;oyente;v6;bytecode;CreateBasedReentrancy;SendFixedAddress;;1;0
630;oyente;v6;bytecode;CreateBasedReentrancy;SendUserDefinedAddress;;1;0
631;oyente;v6;bytecode;CreateBasedReentrancy;TransferFixedAddress;;1;0
632;oyente;v6;bytecode;CreateBasedReentrancy;TransferUserDefinedAddress;;1;0
633;oyente;v6;bytecode;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0;0;1
634;oyente;v6;bytecode;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
635;oyente;v6;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
636;oyente;v6;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;;1;1
637;oyente;v6;bytecode;CrossFunctionReentrancy;NonReentrant;0;0;0
638;oyente;v6;bytecode;CrossFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
639;oyente;v6;bytecode;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
640;oyente;v6;bytecode;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
641;oyente;v6;bytecode;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
642;oyente;v6;bytecode;CrossFunctionReentrancy;SendFixedAddress;0;0;0
643;oyente;v6;bytecode;CrossFunctionReentrancy;SendUserDefinedAddress;0;0;0
644;oyente;v6;bytecode;CrossFunctionReentrancy;TransferFixedAddress;0;0;0
645;oyente;v6;bytecode;CrossFunctionReentrancy;TransferUserDefinedAddress;0;0;0
646;oyente;v6;bytecode;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
647;oyente;v6;bytecode;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
648;oyente;v6;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
649;oyente;v6;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
650;oyente;v6;bytecode;DelegatedReentrancy;NonReentrant;0;0;0
651;oyente;v6;bytecode;DelegatedReentrancy;NonVulnerableFixedAddress;0;0;0
652;oyente;v6;bytecode;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
653;oyente;v6;bytecode;DelegatedReentrancy;ReentrantCodePartsFixedAddress;1;0;0
654;oyente;v6;bytecode;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
655;oyente;v6;bytecode;DelegatedReentrancy;SendFixedAddress;0;0;0
656;oyente;v6;bytecode;DelegatedReentrancy;SendUserDefinedAddress;0;0;0
657;oyente;v6;bytecode;DelegatedReentrancy;TransferFixedAddress;0;0;0
658;oyente;v6;bytecode;DelegatedReentrancy;TransferUserDefinedAddress;0;0;0
659;oyente;v6;bytecode;DelegatedReentrancy;VulnerableEtherLossFixedAddress;1;0;1
660;oyente;v6;bytecode;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
661;oyente;v6;bytecode;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
662;oyente;v6;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
663;oyente;v6;bytecode;SameFunctionReentrancy;NonReentrant;0;0;0
664;oyente;v6;bytecode;SameFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
665;oyente;v6;bytecode;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
666;oyente;v6;bytecode;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
667;oyente;v6;bytecode;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
668;oyente;v6;bytecode;SameFunctionReentrancy;SendFixedAddress;0;0;0
669;oyente;v6;bytecode;SameFunctionReentrancy;SendUserDefinedAddress;0;0;0
670;oyente;v6;bytecode;SameFunctionReentrancy;TransferFixedAddress;0;0;0
671;oyente;v6;bytecode;SameFunctionReentrancy;TransferUserDefinedAddress;0;0;0
672;oyente;v6;bytecode;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
673;oyente;v6;bytecode;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
674;oyente;v6;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
675;oyente;v6;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
676;oyente;v7;bytecode;CreateBasedReentrancy;NonReentrant;;1;0
677;oyente;v7;bytecode;CreateBasedReentrancy;NonVulnerableFixedAddress;;1;0
678;oyente;v7;bytecode;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;;1;0
679;oyente;v7;bytecode;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0;0;0
680;oyente;v7;bytecode;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
681;oyente;v7;bytecode;CreateBasedReentrancy;SendFixedAddress;;1;0
682;oyente;v7;bytecode;CreateBasedReentrancy;SendUserDefinedAddress;;1;0
683;oyente;v7;bytecode;CreateBasedReentrancy;TransferFixedAddress;;1;0
684;oyente;v7;bytecode;CreateBasedReentrancy;TransferUserDefinedAddress;;1;0
685;oyente;v7;bytecode;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0;0;1
686;oyente;v7;bytecode;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
687;oyente;v7;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;;1;1
688;oyente;v7;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;;1;1
689;oyente;v7;bytecode;CrossFunctionReentrancy;NonReentrant;0;0;0
690;oyente;v7;bytecode;CrossFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
691;oyente;v7;bytecode;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
692;oyente;v7;bytecode;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
693;oyente;v7;bytecode;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
694;oyente;v7;bytecode;CrossFunctionReentrancy;SendFixedAddress;0;0;0
695;oyente;v7;bytecode;CrossFunctionReentrancy;SendUserDefinedAddress;0;0;0
696;oyente;v7;bytecode;CrossFunctionReentrancy;TransferFixedAddress;0;0;0
697;oyente;v7;bytecode;CrossFunctionReentrancy;TransferUserDefinedAddress;0;0;0
698;oyente;v7;bytecode;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
699;oyente;v7;bytecode;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
700;oyente;v7;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
701;oyente;v7;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
702;oyente;v7;bytecode;DelegatedReentrancy;NonReentrant;0;0;0
703;oyente;v7;bytecode;DelegatedReentrancy;NonVulnerableFixedAddress;0;0;0
704;oyente;v7;bytecode;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
705;oyente;v7;bytecode;DelegatedReentrancy;ReentrantCodePartsFixedAddress;1;0;0
706;oyente;v7;bytecode;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
707;oyente;v7;bytecode;DelegatedReentrancy;SendFixedAddress;0;0;0
708;oyente;v7;bytecode;DelegatedReentrancy;SendUserDefinedAddress;0;0;0
709;oyente;v7;bytecode;DelegatedReentrancy;TransferFixedAddress;0;0;0
710;oyente;v7;bytecode;DelegatedReentrancy;TransferUserDefinedAddress;0;0;0
711;oyente;v7;bytecode;DelegatedReentrancy;VulnerableEtherLossFixedAddress;1;0;1
712;oyente;v7;bytecode;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
713;oyente;v7;bytecode;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
714;oyente;v7;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
715;oyente;v7;bytecode;SameFunctionReentrancy;NonReentrant;0;0;0
716;oyente;v7;bytecode;SameFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
717;oyente;v7;bytecode;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
718;oyente;v7;bytecode;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
719;oyente;v7;bytecode;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
720;oyente;v7;bytecode;SameFunctionReentrancy;SendFixedAddress;0;0;0
721;oyente;v7;bytecode;SameFunctionReentrancy;SendUserDefinedAddress;0;0;0
722;oyente;v7;bytecode;SameFunctionReentrancy;TransferFixedAddress;0;0;0
723;oyente;v7;bytecode;SameFunctionReentrancy;TransferUserDefinedAddress;0;0;0
724;oyente;v7;bytecode;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
725;oyente;v7;bytecode;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
726;oyente;v7;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
727;oyente;v7;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
728;oyente;v8;bytecode;CreateBasedReentrancy;NonReentrant;;1;0
729;oyente;v8;bytecode;CreateBasedReentrancy;NonVulnerableFixedAddress;;1;0
730;oyente;v8;bytecode;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;;1;0
731;oyente;v8;bytecode;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0;0;0
732;oyente;v8;bytecode;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
733;oyente;v8;bytecode;CreateBasedReentrancy;SendFixedAddress;;1;0
734;oyente;v8;bytecode;CreateBasedReentrancy;SendUserDefinedAddress;0;0;0
735;oyente;v8;bytecode;CreateBasedReentrancy;TransferFixedAddress;0;0;0
736;oyente;v8;bytecode;CreateBasedReentrancy;TransferUserDefinedAddress;;1;0
737;oyente;v8;bytecode;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0;0;1
738;oyente;v8;bytecode;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
739;oyente;v8;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;;1;1
740;oyente;v8;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;;1;1
741;oyente;v8;bytecode;CrossFunctionReentrancy;NonReentrant;0;0;0
742;oyente;v8;bytecode;CrossFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
743;oyente;v8;bytecode;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
744;oyente;v8;bytecode;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
745;oyente;v8;bytecode;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
746;oyente;v8;bytecode;CrossFunctionReentrancy;SendFixedAddress;0;0;0
747;oyente;v8;bytecode;CrossFunctionReentrancy;SendUserDefinedAddress;0;0;0
748;oyente;v8;bytecode;CrossFunctionReentrancy;TransferFixedAddress;0;0;0
749;oyente;v8;bytecode;CrossFunctionReentrancy;TransferUserDefinedAddress;0;0;0
750;oyente;v8;bytecode;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;0;0;1
751;oyente;v8;bytecode;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
752;oyente;v8;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
753;oyente;v8;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
754;oyente;v8;bytecode;DelegatedReentrancy;NonReentrant;0;0;0
755;oyente;v8;bytecode;DelegatedReentrancy;NonVulnerableFixedAddress;0;0;0
756;oyente;v8;bytecode;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
757;oyente;v8;bytecode;DelegatedReentrancy;ReentrantCodePartsFixedAddress;1;0;0
758;oyente;v8;bytecode;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
759;oyente;v8;bytecode;DelegatedReentrancy;SendFixedAddress;0;0;0
760;oyente;v8;bytecode;DelegatedReentrancy;SendUserDefinedAddress;0;0;0
761;oyente;v8;bytecode;DelegatedReentrancy;TransferFixedAddress;0;0;0
762;oyente;v8;bytecode;DelegatedReentrancy;TransferUserDefinedAddress;0;0;0
763;oyente;v8;bytecode;DelegatedReentrancy;VulnerableEtherLossFixedAddress;1;0;1
764;oyente;v8;bytecode;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
765;oyente;v8;bytecode;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
766;oyente;v8;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
767;oyente;v8;bytecode;SameFunctionReentrancy;NonReentrant;0;0;0
768;oyente;v8;bytecode;SameFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
769;oyente;v8;bytecode;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
770;oyente;v8;bytecode;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
771;oyente;v8;bytecode;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
772;oyente;v8;bytecode;SameFunctionReentrancy;SendFixedAddress;0;0;0
773;oyente;v8;bytecode;SameFunctionReentrancy;SendUserDefinedAddress;0;0;0
774;oyente;v8;bytecode;SameFunctionReentrancy;TransferFixedAddress;0;0;0
775;oyente;v8;bytecode;SameFunctionReentrancy;TransferUserDefinedAddress;0;0;0
776;oyente;v8;bytecode;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
777;oyente;v8;bytecode;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
778;oyente;v8;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
779;oyente;v8;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
